mes año,dia hora,Consumo,General pozos,Pozo 3,Pozo 8,Pozo 15,Pozo 4,A y D,"Campus 8""",A7-CC,Megacentral,Planta Física,Residencias,Pozo7,Pozo11,Pozo 12,Pozo 14
abril 2023,Sab29 09:00,660,"87,797","228,842","526,683.90","335,464.10",0,0,"11,099","772,100.89","33,535","13,440","40,832",0,0,0,0
abril 2023,Dom30 09:00,180,"87,815","228,842","527,015.20","335,464.10",0,0,"11,120","772,126.60","33,740","13,469","40,847",0,0,0,0
mayo 2023,Lun01 09:00,160,"87,831","228,842","527,169.60","335,464.10",0,0,"11,141","772,174.92","33,802","13,486","40,858",0,0,0,0
mayo 2023,mar02 9:00,420,"87,873","228,842","527,404.20","335,464.10",0,0,"11,157","772,228.09","33,924","13,498","40,871",0,0,0,0
mayo 2023,Mie03 09:00,800,"87,953","228,842","527,749.30","335,464.10",0,0,"11,193","772,321.61","34,078","13,523","40,885",0,0,0,0
mayo 2023,Jue04 09:00,730,"88,026","228,842","528,039.30","335,464.10",0,0,"11,228","772,420.18","34,256","13,559","40,901",0,0,0,0
mayo 2023,Vie05 09:00,740,"88,100","228,842","528,039.30","335,464.10",0,0,"11,265","772,535.40","34,435","13,587","40,915",0,0,0,0
mayo 2023,Sab06 09:00,700,53,"228,902","528,039.30","335,464.10",0,0,"11,306","772,643.12","34,622","13,619","40,931",0,0,0,0
mayo 2023,Dom07 09:00,640,121,"228,950","528,039.30","335,464.10",0,0,"11,331","772,727.76","34,794","13,644","40,943",0,0,0,0
mayo 2023,Lun08 09.00,530,180,"228,996","528,039.30","335,464.10",0,0,"11,349","772,791.33","34,928","13,668","40,954",0,0,0,0
mayo 2023,mar09 9:00,"1,104",282,"229,080","528,133.20","335,464.10",0,0,"11,391","772,895.41","35,106","13,802","40,970",0,0,0,0
mayo 2023,Mie10 09:00,"1,100",386,"229,140","528,133.20","335,464.10",0,0,"11,433","773,004.35","35,290","13,948","40,985",0,0,0,0
mayo 2023,Jue11 09:00,976,478,"229,196","528,534.00","335,464.10",0,0,"11,470","773,109.30","35,467","14,008","40,999",0,0,0,0
mayo 2023,Vie12 09:00,983,570,"229,259","528,534.00","335,464.10",0,0,"11,509","773,219.37","35,676","14,050","41,012",0,0,0,0
mayo 2023,Sab13 09:00,855,650,"229,314","528,832.00","335,464.10",0,0,"11,542","773,318.28","35,834","14,051","41,028",0,0,0,0
mayo 2023,Dom14 09:00,636,710,"229,350","529,020.90","335,464.10",0,0,"11,563","773,389.47","35,965","14,051","41,040",0,0,0,0
mayo 2023,Lun15 09:00,605,767,"229,385","529,020.90","335,464.10",0,0,"11,582","773,452.95","36,050","14,077","41,053",0,0,0,0
mayo 2023,mar16 9:00,"1,277",892,"229,412","529,020.90","335,464.10",0,0,"11,637","773,545.63","36,181","14,299","41,069",0,0,0,0
mayo 2023,Mie17 09:00,"1,075",995,"229,457","529,020.90","335,464.10",0,0,"11,686","773,619.50","36,318","14,335","41,083",0,0,0,0
mayo 2023,Jue18 09:00,"1,068","1,094","229,535","529,020.90","335,464.10",0,0,"11,740","773,725.33","36,497","14,343","41,099",0,0,0,0
mayo 2023,Vie19 09:00,"1,009","1,188","229,604","529,020.90","335,464.10",0,0,"11,787","773,848.44","36,666","14,349","41,114",0,0,0,0
mayo 2023,Sab20 09:00,"1,017","1,286","229,641","529,020.90","335,464.10",0,0,"11,827","773,959.05","36,870","14,356","41,126",0,0,0,0
mayo 2023,Dom21 09:00,420,"1,328","229,641","529,151.30","335,464.10",0,0,"11,845","773,999.09","36,940","14,363","41,140",0,0,0,0
mayo 2023,Lun22 09:00,670,"1,395","229,641","529,151.30","335,464.10",0,0,"11,861","774,062.10","37,036","14,371","41,155",0,0,0,0
mayo 2023,mar23 9:00,"1,081","1,502","229,652","529,151.30","335,464.10",0,0,"11,908","774,164.50","37,238","14,376","41,170",0,0,0,0
mayo 2023,Mie24 09:00,"1,210","1,623","229,652","529,151.30","335,464.10",0,0,"11,958","774,297.20","37,455","14,449","41,185",0,0,0,0
mayo 2023,Jue25 09:00,"1,170","1,740","229,652","529,151.30","335,464.10",0,0,"12,002","774,483.60","37,676","14,478","41,201",0,0,0,0
mayo 2023,Vie26 09:00,"1,090","1,849","229,652","529,151.30","335,464.10",0,0,"12,044","774,663.70","37,881","14,487","41,218",0,0,0,0
mayo 2023,Sab27 09:00,"1,120","1,961","229,652","529,151.30","335,464.10",0,0,"12,089","774,828.07","38,073","14,494","41,233",0,0,0,0
mayo 2023,Dom28 09:00,710,"2,032","229,652","529,494.70","335,464.10",0,0,"12,112","774,940.63","38,182","14,500","41,246",0,0,0,0
mayo 2023,Lun29 09:00,890,"2,121","229,652","529,494.70","335,464.10",0,0,"12,128","775,279.89","38,290","14,504","41,260",0,0,0,0
mayo 2023,mar30 9:00,970,"2,218","229,652","529,494.70","335,464.10",0,0,"12,168","775,377.71","38,471","14,530","41,274",0,0,0,0
mayo 2023,Mie31 09:00,"1,039","2,321","229,661","529,494.80","335,464.10",0,0,"12,210","775,434.74","38,676","14,596","41,289",0,0,0,0
junio 2023,Jue01 09:00,980,"2,419","229,661","529,494.80","335,464.10",0,0,"12,253","775,533.77","38,877","14,602","41,304",0,0,0,0
junio 2023,Vie02 09:00,"1,120","2,531","229,661","529,494.80","335,464.10",0,0,"12,294","775,642.77","39,064","14,746","41,318",0,0,0,0
junio 2023,Sab03 09:00,970,"2,627","229,671","529,494.80","335,464.10",0,0,"12,330","775,755.05","39,364","14,755","41,333",0,0,0,0
junio 2023,Dom04 09:00,719,"2,698","229,680","529,494.80","335,464.10",0,0,"12,355","775,841.72","39,437","14,761","41,347",0,0,0,0
junio 2023,Lun05 09:00,720,"2,770","229,680","529,494.80","335,464.10",0,0,"12,376","775,900.98","39,620","14,766","41,360",0,0,0,0
junio 2023,mar06 9:00,"1,130","2,883","229,680","529,494.80","335,464.10",0,0,"12,424","775,991.53","39,882","14,773","41,375",0,0,0,0
junio 2023,Mie07 09:00,"1,100","2,993","229,680","529,494.80","335,464.10",0,0,"12,465","776,098.47","40,099","14,857","41,391",0,0,0,0
junio 2023,Jue08 09:00,980,"3,091","229,680","529,970.80","335,464.10",0,0,"12,500","776,202.03","40,299","14,889","41,409",0,0,0,0
junio 2023,Vie09 09:00,"1,120","3,201","229,700","529,970.80","335,464.10",0,0,"12,541","776,325.29","40,538","14,918","41,422",0,0,0,0
junio 2023,Sab10 09:00,950,"3,296","229,700","530,250.20","335,464.10",0,0,"12,573","776,451.45","40,758","14,951","41,441",0,0,0,0
junio 2023,Dom11 09:00,"1,011","3,397","229,701","530,574.10","335,464.10",0,0,"12,594","776,550.36","41,135","14,979","41,458",0,0,0,0
junio 2023,Lun12 09:00,960,"3,493","229,701","530,574.10","335,464.10",0,0,"12,610","776,624.17","41,533","15,005","41,472",0,0,0,0
junio 2023,mar13 9:00,"1,170","3,610","229,701","530,704.10","335,464.10",0,0,"12,650","776,745.83","41,870","15,031","41,487",0,0,0,0
junio 2023,Mie14 09:00,"1,180","3,728","229,701","530,704.10","335,464.10",0,0,"12,692","776,919.45","42,176","15,063","41,503",0,0,0,0
junio 2023,Jue15 09:00,"1,230","3,851","229,701","530,851.80","335,464.10",0,0,"12,733","777,091.34","42,475","15,105","41,520",0,0,0,0
junio 2023,Vie16 09:00,"1,260","3,977","229,701","531,078.60","335,464.10",0,0,"12,772","777,247.35","42,785","15,151","41,535",0,0,0,0
junio 2023,Sab17 09:00,"1,070","4,084","229,701","531,313.00","335,464.10",0,0,"12,810","777,393.67","43,089","15,193","41,548",0,0,0,0
junio 2023,Dom18 09:00,910,"4,175","229,701","531,911.50","335,464.10",0,0,"12,831","777,514.56","43,331","15,226","41,563",0,0,0,0
junio 2023,Lun19 09:00,830,"4,258","229,701","532,286.80","335,464.10",0,0,"12,852","777,599.73","43,659","15,257","41,575",0,0,0,0
junio 2023,mar20 9:00,"1,310","4,389","229,701","532,286.80","335,464.10",0,0,"12,883","777,728.65","44,016","15,303","41,589",0,0,0,0
junio 2023,Mie21 09:00,"1,114","4,498","229,725","532,286.80","335,464.10",0,0,"12,911","777,892.76","44,393","15,347","41,603",0,0,0,0
junio 2023,Jue22 09:00,"1,140","4,612","229,725","532,286.80","335,464.10",0,0,"12,937","778,080.21","44,768","15,391","41,616",0,0,0,0
junio 2023,Vie23 09:00,"1,130","4,725","229,725","532,776.70","335,464.10",0,0,"12,965","778,286.86","45,075","15,439","41,630",0,0,0,0
junio 2023,Sab24 09:00,960,"4,821","229,725","533,246.10","335,464.10",0,0,"12,992","778,471.55","45,369","15,483","41,641",0,0,0,0
junio 2023,Dom25 09:00,"1,060","4,927","229,725","533,711.10","335,464.10",0,0,"13,038","778,605.60","45,628","15,515","41,647",0,0,0,0
junio 2023,Lun26 09:00,870,"5,014","229,725","533,711.10","335,464.10",0,0,"13,064","778,726.77","45,922","15,532","41,650",0,0,0,0
junio 2023,mar27 9:00,880,"5,102","229,725","533,711.10","335,474.30",0,0,"13,087","778,897.56","46,248","15,575","41,652",0,0,0,0
junio 2023,Mie28 09:00,990,"5,201","229,725","534,011.10","335,474.30",0,0,"13,119","779,053.03","46,552","15,630","41,655",0,0,0,0
junio 2023,Jue29 09:00,840,"5,285","229,725","534,446.50","335,474.30",0,0,"13,146","779,194.38","46,799","15,688","41,657",0,0,0,0
junio 2023,Vie30 09:00,"1,040","5,389","229,725","534,896.90","335,474.30",0,0,"13,168","779,328.20","47,059","15,754","41,676",0,0,0,0
julio 2023,Sab01 09:00,710,"5,460","229,725","535,429.40","335,474.30",0,0,"13,191","779,469.98","47,295","15,819","41,679",0,0,0,0
julio 2023,Dom02 09:00,930,"5,553","229,725","535,943.50","335,474.30",0,0,"13,214","779,623.97","47,571","15,892","41,683",0,0,0,0
julio 2023,Lun03 09:00,580,"5,611","229,725","535,943.50","335,474.30",0,0,"13,234","779,697.58","47,691","15,915","41,692",0,0,0,0
julio 2023,mar04 9:00,990,"5,710","229,725","535,943.50","335,474.30",0,0,"13,254","779,826.66","47,908","15,971","41,717",0,0,0,0
julio 2023,Mie05 09:00,"1,140","5,824","229,725","535,943.50","335,474.30",0,0,"13,276","779,954.14","48,141","16,013","41,748",0,0,0,0
julio 2023,Jue06 09:00,770,"5,901","229,725","536,414.30","335,474.30",0,0,"13,298","780,081.54","48,366","16,046","41,754",0,0,0,0
julio 2023,Vie07 09:00,670,"5,968","229,725","536,951.50","335,474.30",0,0,"13,318","780,207.71","48,575","16,076","41,754",0,0,0,0
julio 2023,Sab08 09:00,770,"6,045","229,725","536,951.50","335,474.30",0,0,"13,340","780,325.36","48,770","16,105","41,763",0,0,0,0
julio 2023,Dom09 09:00,532,"6,098","229,727","537,462.50","335,474.30",0,0,"13,350","780,437.85","48,834","16,124","41,765",0,0,0,0
julio 2023,Lun10 09:00,520,"6,150","229,727","537,462.50","335,474.30",0,0,"13,357","780,529.54","49,151","16,151","41,770",0,0,0,0
julio 2023,mar11 9:00,720,"6,222","229,727","537,974.90","335,474.30",0,0,"13,378","780,566.71","49,402","16,212","41,776",0,0,0,0
julio 2023,Mie12 09:00,730,"6,295","229,727","538,508.20","335,474.30",0,0,"13,397","780,598.60","49,670","16,273","41,777",0,0,0,0
julio 2023,Jue13 09:00,700,"6,365","229,727","539,063.20","335,474.30",0,0,"13,420","780,694.97","49,907","16,305","41,778",0,0,0,0
julio 2023,Vie14 09:00,810,"6,446","229,727","539,591.90","335,474.30",0,0,"13,440","780,811.77","50,150","16,343","41,779",0,0,0,0
julio 2023,Sab15 09:00,714,"6,517","229,731","539,892.20","335,474.30",0,0,"13,461","780,921.53","50,371","16,376","41,780",0,0,0,0
julio 2023,Dom16 09:00,660,"6,583","229,731","540,401.40","335,474.30",0,0,"13,474","781,025.87","50,555","16,401","41,793",0,0,0,0
julio 2023,Lun17 09:00,560,"6,639","229,731","540,738.30","335,474.30",0,0,"13,483","781,120.39","50,767","16,420","41,795",0,0,0,0
julio 2023,mar18 9:00,864,"6,712","229,865","541,261.50","335,474.30",0,0,"13,504","781,360.10","51,010","16,438","41,797",0,0,0,0
julio 2023,Mie19 09:00,725,"6,764","230,070","541,776.90","335,474.30",0,0,"13,525","781,474.76","51,245","16,461","41,800",0,0,0,0
julio 2023,Jue20 09:00,699,"6,808","230,329","542,303.70","335,504.00",0,0,"13,539","781,578.81","51,496","16,495","41,810",0,0,0,0
julio 2023,Vie21 09:00,792,"6,868","230,521","542,825.50","335,504.00",0,0,"13,561","781,698.89","51,746","16,540","41,814",0,0,0,0
julio 2023,Sab22 09:00,708,"6,919","230,719","543,272.70","335,535.70",0,0,"13,576","781,806.90","51,966","16,579","41,817",0,0,0,0
julio 2023,Dom23 09:00,512,"6,951","230,911","543,272.70","335,620.40",0,0,"13,583","781,907.29","52,160","16,625","41,822",0,0,0,0
julio 2023,Lun24 09:00,584,"6,991","231,095","543,272.70","335,620.40",0,0,"13,590","782,003.57","52,375","16,657","41,823",0,0,0,0
julio 2023,mar25 9:00,781,"7,050","231,286","543,549.30","335,651.70",0,0,"13,609","782,110.41","52,609","16,684","41,835",0,0,0,0
julio 2023,Mie26 09:00,786,"7,110","231,472","543,549.30","335,651.70",0,0,"13,632","782,215.00","52,856","16,721","41,841",0,0,0,0
julio 2023,Jue27 09:00,835,"7,187","231,537","543,549.30","335,651.70",0,0,"13,652","782,348.38","53,087","16,813","41,845",0,0,0,0
julio 2023,Vie28 09:00,870,"7,274","231,537","544,587.30","335,777.60",0,0,"13,671","782,489.65","53,299","16,975","41,848",0,0,0,0
julio 2023,Sab29 09:00,900,"7,364","231,537","545,112.40","335,835.80",0,0,"13,691","782,639.41","53,494","17,181","41,852",0,0,0,0
julio 2023,Dom30 09:00,660,"7,430","231,537","545,539.20","335,859.90",0,0,"13,699","782,773.34","53,686","17,231","41,856",0,0,0,0
julio 2023,Lun31 09:00,490,"7,479","231,537","545,749.40","335,859.90",0,0,"13,709","782,807.50","53,902","17,244","41,858",0,0,0,0
agosto 2023,mar01 9:00,670,"7,546","231,537","546,317.70","335,859.90",0,0,"13,730","782,848.26","54,158","17,247","41,859",0,0,0,0
agosto 2023,Mie02 09:00,840,"7,630","231,537","546,941.50","335,859.90",0,0,"13,753","782,947.50","54,409","17,257","41,868",0,0,0,0
agosto 2023,Jue03 09:00,910,"7,721","231,537","547,536.40","335,859.90",0,0,"13,781","783,118.94","54,665","17,300","41,877",0,0,0,0
agosto 2023,Vie04 09:00,"1,000","7,821","231,537","548,198.00","335,859.90",0,0,"13,810","783,266.28","54,926","17,339","41,883",0,0,0,0
agosto 2023,Sab05 09:00,"1,100","7,931","231,537","548,653.50","335,859.90",0,0,"13,850","783,458.81","55,250","17,377","41,888",0,0,0,0
agosto 2023,Dom06 09:00,900,"8,021","231,537","549,179.30","335,859.90",0,0,"13,871","783,592.43","55,534","17,390","41,899",0,0,0,0
agosto 2023,Lun07 09:00,820,"8,103","231,537","549,381.20","335,859.90",0,0,"13,882","783,713.71","55,811","17,398","41,911",0,0,0,0
agosto 2023,mar08 9:00,"1,390","8,242","231,537","549,576.30","335,859.90",0,0,"13,940","783,912.94","56,093","17,446","41,928",0,0,0,0
agosto 2023,Mie09 09:00,"1,290","8,371","231,537","549,779.50","335,859.90",0,0,"13,986","784,100.36","56,373","17,497","41,954",0,0,0,0
agosto 2023,Jue10 09:00,"1,200","8,491","231,537","550,297.40","335,859.90",0,0,"14,026","784,289.35","56,648","17,540","41,961",0,0,0,0
agosto 2023,Vie11 09:00,"1,230","8,614","231,537","550,861.40","335,859.90",0,0,"14,079","784,466.41","56,951","17,587","41,978",0,0,0,0
agosto 2023,Sab12 09:00,"1,370","8,751","231,537","551,240.10","335,859.90",0,0,"14,127","784,639.31","57,225","17,631","41,991",0,0,0,0
agosto 2023,Dom13 09:00,800,"8,831","231,537","551,507.50","335,859.90",0,0,"14,150","784,768.85","57,447","17,641","42,006",0,0,0,0
agosto 2023,Lun14 09:00,860,"8,917","231,537","551,787.30","335,859.90",0,0,"14,164","784,885.98","57,700","17,670","42,023",0,0,0,0
agosto 2023,mar15 9:00,"1,220","9,039","231,537","551,930.70","335,859.90",0,0,"14,209","785,044.80","57,972","17,721","42,040",0,0,0,0
agosto 2023,Mie16 09:00,"1,210","9,160","231,537","552,235.30","335,859.90",0,0,"14,250","785,204.23","58,241","17,766","42,059",0,0,0,0
agosto 2023,Jue17 09:00,"1,320","9,292","231,537","552,538.30","335,859.90",0,0,"14,292","785,367.31","58,593","17,810","42,081",0,0,0,0
agosto 2023,Vie18 09:00,"1,360","9,428","231,537","553,019.90","335,859.90",0,0,"14,347","785,535.29","58,888","17,857","42,097",0,0,0,0
agosto 2023,Sab19 09:00,"1,210","9,549","231,537","553,277.00","335,859.90",0,0,"14,383","785,715.76","59,175","17,900","42,117",0,0,0,0
agosto 2023,Dom20 09:00,870,"9,636","231,537","553,772.00","335,859.90",0,0,"14,400","785,833.91","59,388","17,958","42,134",0,0,0,0
agosto 2023,Lun21 09:00,940,"9,730","231,537","553,930.10","335,859.90",0,0,"14,415","785,949.94","59,606","17,990","42,159",0,0,0,0
agosto 2023,mar22 9:00,"1,440","9,874","231,537","554,007.00","335,859.90",0,0,"14,460","786,117.27","59,861","18,035","42,197",0,0,0,0
agosto 2023,Mie23 09:00,"1,060","9,980","231,537","554,007.00","335,859.90",0,0,"14,498","786,284.04","60,087","18,077","42,213",0,0,0,0
agosto 2023,Jue24 09:00,"1,210","10,101","231,537","554,007.00","335,859.90",0,0,"14,547","786,430.38","60,301","18,120","42,233",0,0,0,0
agosto 2023,Vie25 09:00,"1,179","10,218","231,546","554,007.00","335,859.90",0,0,"14,588","786,599.07","60,537","18,168","42,252",0,0,0,0
agosto 2023,Sab26 09:00,"1,090","10,327","231,546","554,596.30","336,000.90",0,0,"14,626","786,748.15","60,773","18,214","42,268",0,0,0,0
agosto 2023,Dom27 09:00,800,"10,407","231,546","555,078.30","336,041.70",0,0,"14,641","786,868.98","60,961","18,250","42,282",0,0,0,0
agosto 2023,Lun28 09:00,750,"10,482","231,546","555,291.10","336,041.70",0,0,"14,655","786,985.31","61,180","18,273","42,298",0,0,0,0
agosto 2023,mar29 9:00,"1,230","10,605","231,546","555,574.10","336,082.00",0,0,"14,699","787,153.11","61,437","18,323","42,317",0,0,0,0
agosto 2023,Mie30 09:00,"1,200","10,725","231,546","555,791.40","336,134.50",0,0,"14,740","787,314.51","61,686","18,369","42,335",0,0,0,0
agosto 2023,Jue31 09:00,"1,170","10,842","231,546","555,791.40","336,134.50",0,0,"14,778","787,495.61","61,920","18,415","42,342",0,0,0,0
septiembre 2023,Vie01 09:00,"1,250","10,967","231,546","556,218.90","336,190.00",0,0,"14,826","787,697.15","62,175","18,465","42,369",0,0,0,0
septiembre 2023,Sab02 09:00,"1,180","11,085","231,546","556,601.30","336,240.70",0,0,"14,865","787,885.49","62,413","18,519","42,384",0,0,0,0
septiembre 2023,Dom03 09:00,900,"11,175","231,546","557,076.70","336,286.20",0,0,"14,894","788,036.49","62,601","18,561","42,400",0,0,0,0
septiembre 2023,Lun04 09:00,920,"11,267","231,546","557,408.10","336,286.20",0,0,"14,912","788,222.98","62,821","18,589","42,418",0,0,0,0
septiembre 2023,mar05 9:00,"1,420","11,409","231,546","557,992.00","336,326.00",0,0,"14,962","788,439.17","63,121","18,638","42,437",0,0,0,0
septiembre 2023,Mie06 09:00,"1,330","11,542","231,546","558,051.80","336,419.60",0,0,"15,015","788,639.05","63,406","18,686","42,454",0,0,0,0
septiembre 2023,Jue07 09:00,"1,210","11,663","231,546","558,369.90","336,419.60",0,0,"15,055","788,825.76","63,782","18,728","42,472",0,0,0,0
septiembre 2023,Vie08 09:00,"1,230","11,786","231,546","558,701.50","336,444.40",0,0,"15,099","788,996.50","63,960","18,766","42,491",0,0,0,0
septiembre 2023,Sab09 09:00,"1,170","11,903","231,546","559,087.30","336,492.00",0,0,"15,136","789,165.13","64,216","18,805","42,507",0,0,0,0
septiembre 2023,Dom10 09:00,920,"11,995","231,546","559,408.00","336,546.50",0,0,"15,155","789,302.77","64,481","18,837","42,524",0,0,0,0
septiembre 2023,Lun11 09:00,820,"12,077","231,546","559,667.70","336,546.50",0,0,"15,173","789,418.86","64,610","18,847","42,540",0,0,0,0
septiembre 2023,mar12 9:00,"1,320","12,209","231,546","560,089.60","336,592.50",0,0,"15,225","789,572.98","64,983","18,886","42,567",0,0,0,0
septiembre 2023,Mie13 09:00,"1,140","12,323","231,546","560,511.10","336,619.00",0,0,"15,264","789,726.96","65,265","18,929","42,581",0,0,0,0
septiembre 2023,Jue14 09:00,"1,260","12,449","231,546","560,591.50","336,665.90",0,0,"15,317","789,884.85","65,533","18,973","42,601",0,0,0,0
septiembre 2023,Vie15 09:00,"1,170","12,566","231,546","560,591.50","336,690.40",0,0,"15,351","790,037.07","65,804","19,022","42,619",0,0,0,0
septiembre 2023,Sab16 09:00,"1,090","12,675","231,546","561,021.00","336,738.40",0,0,"15,381","790,176.73","66,048","19,071","42,637",0,0,0,0
septiembre 2023,Dom17 09:00,730,"12,748","231,546","561,177.50","336,738.40",0,0,"15,396","790,292.27","66,211","19,092","42,651",0,0,0,0
septiembre 2023,Lun18 09:00,720,"12,820","231,546","561,177.50","336,738.40",0,0,"15,417","790,403.96","66,383","19,099","42,668",0,0,0,0
septiembre 2023,mar19 9:00,"1,230","12,943","231,546","561,177.50","336,738.40",0,0,"15,465","790,555.37","66,590","19,138","42,688",0,0,0,0
septiembre 2023,Mie20 09:00,"1,130","13,056","231,546","561,518.50","336,769.00",0,0,"15,507","790,704.13","66,808","19,184","42,708",0,0,0,0
septiembre 2023,Jue21 09:00,"1,344","13,188","231,570","561,720.50","336,815.90",0,0,"15,561","790,850.50","67,033","19,230","42,726",0,0,0,0
septiembre 2023,Vie22 09:00,"1,230","13,311","231,570","562,117.30","336,815.90",0,0,"15,603","790,992.66","67,270","19,286","42,744",0,0,0,0
septiembre 2023,Sab23 09:00,"1,060","13,417","231,570","562,369.50","336,865.80",0,0,"15,628","791,124.99","67,494","19,353","42,764",0,0,0,0
septiembre 2023,Dom24 09:00,830,"13,500","231,570","562,789.90","336,922.00",0,0,"15,670","791,289.35","67,709","19,402","42,781",0,0,0,0
septiembre 2023,Lun25 09:00,"1,050","13,605","231,570","562,789.90","336,922.00",0,0,"15,687","791,455.25","67,968","19,427","42,799",0,0,0,0
septiembre 2023,mar26 9:00,"1,330","13,738","231,570","562,789.90","336,922.00",0,0,"15,738","791,633.05","68,318","19,478","42,818",0,0,0,0
septiembre 2023,Mie27 09:00,"1,240","13,862","231,570","562,789.90","336,971.00",0,0,"15,783","791,789.20","68,533","19,530","42,837",0,0,0,0
septiembre 2023,Jue28 09:00,"1,150","13,977","231,570","562,913.90","337,020.90",0,0,"15,830","791,936.11","68,707","19,579","42,856",0,0,0,0
septiembre 2023,Vie29 09:00,"1,240","14,101","231,570","562,913.90","337,020.90",0,0,"15,884","792,098.73","68,921","19,627","42,874",0,0,0,0
septiembre 2023,Sab30 09:00,"1,160","14,217","231,570","562,913.90","337,068.90",0,0,"15,927","792,246.30","69,128","19,690","42,894",0,0,0,0
octubre 2023,Dom01 09:00,990,"14,316","231,570","563,038.30","337,068.90",0,0,"15,961","792,380.01","69,286","19,749","42,909",0,0,0,0
octubre 2023,Lun02 09:00,810,"14,397","231,570","563,038.30","337,068.90",0,0,"15,982","792,499.31","69,466","19,762","42,927",0,0,0,0
octubre 2023,mar03 9:00,"1,150","14,512","231,570","563,038.30","337,068.90",0,0,"16,027","792,657.65","69,687","19,796","42,947",0,0,0,0
octubre 2023,Mie04 09:00,"1,120","14,624","231,570","563,038.30","337,068.90",0,0,"16,070","792,808.20","69,905","19,823","42,966",0,0,0,0
octubre 2023,Jue05 09:00,"1,240","14,748","231,570","563,038.30","337,110.80",0,0,"16,114","792,961.00","70,135","19,871","42,990",0,0,0,0
octubre 2023,Vie06 09:00,"1,040","14,852","231,570","563,038.30","337,140.10",0,0,"16,150","793,094.50","70,322","19,904","43,009",0,0,0,0
octubre 2023,Sab07 09:00,670,"14,919","231,570","563,038.30","337,140.10",0,0,"16,175","793,139.86","70,399","19,921","43,025",0,0,0,0
octubre 2023,Dom08 09:00,540,"14,973","231,570","563,038.30","337,140.10",0,0,"16,194","793,151.88","70,460","19,937","43,039",0,0,0,0
octubre 2023,Lun09 09:00,430,"15,016","231,570","563,038.30","337,140.10",0,0,"16,205","793,161.77","70,523","19,945","43,058",0,0,0,0
octubre 2023,mar10 9:00,886,"15,104","231,576","563,038.30","337,140.10",0,0,"16,242","793,237.30","70,596","19,967","43,081",0,0,0,0
octubre 2023,Mie11 09:00,840,"15,188","231,576","563,038.30","337,140.10",0,0,"16,282","793,304.70","70,661","19,986","43,099",0,0,0,0
octubre 2023,Jue12 09:00,860,"15,274","231,576","563,038.30","337,140.10",0,0,"16,317","793,377.88","70,767","20,014","43,118",0,0,0,0
octubre 2023,Vie13 09:00,"1,080","15,382","231,576","563,038.30","337,140.10",0,0,"16,360","793,557.20","70,923","20,048","43,137",0,0,0,0
octubre 2023,Sab14 09:00,"1,020","15,484","231,576","563,038.30","337,140.10",0,0,"16,401","793,660.80","71,104","20,088","43,154",0,0,0,0
octubre 2023,Dom15 09:00,720,"15,556","231,576","563,189.00","337,140.10",0,0,"16,426","793,731.34","71,182","20,109","43,169",0,0,0,0
octubre 2023,Lun16 09:00,490,"15,605","231,576","563,189.00","337,140.10",0,0,"16,438","793,789.06","71,235","20,119","43,187",0,0,0,0
octubre 2023,Mar17 09.00,950,"15,700","231,576","563,189.00","337,140.10",0,0,"16,478","793,897.43","71,361","20,138","43,206",0,0,0,0
octubre 2023,Mie18 09:00,750,"15,775","231,576","563,189.00","337,140.10",0,0,"16,514","793,991.97","71,455","20,162","43,223",0,0,0,0
octubre 2023,Jue19 09:00,"1,020","15,877","231,576","563,189.00","337,140.10",0,0,"16,551","794,080.49","71,547","20,187","43,245",0,0,0,0
octubre 2023,Vie20 09:00,840,"15,961","231,576","563,355.20","337,140.10",0,0,"16,585","794,189.07","71,647","20,218","43,265",0,0,0,0
octubre 2023,Sab21 09:00,"1,240","16,085","231,576","563,355.20","337,140.10",0,0,"16,615","794,370.40","71,775","20,261","43,300",0,0,0,0
octubre 2023,Dom22 09:00,670,"16,152","231,576","563,737.20","337,182.30",0,0,"16,634","794,530.98","71,856","20,285","43,321",0,0,0,0
octubre 2023,Lun23 09:00,570,"16,209","231,576","563,737.20","337,182.30",0,0,"16,646","794,621.50","71,933","20,296","43,338",0,0,0,0
octubre 2023,mar24 9:00,770,"16,286","231,576","563,910.00","337,213.40",0,0,"16,683","794,769.50","72,051","20,318","43,359",0,0,0,0
octubre 2023,Mie25 09:00,"1,500","16,436","231,576","563,910.00","337,256.00",0,0,"16,724","794,918.08","72,270","20,353","43,387",0,0,0,0
octubre 2023,Jue26 09:00,"1,420","16,578","231,576","563,910.00","337,256.00",0,0,"16,765","795,060.55","72,484","20,387","43,438",0,0,0,0
octubre 2023,Vie27 09:00,"1,240","16,702","231,576","563,910.00","337,256.00",0,0,"16,803","795,195.45","72,638","20,419","43,480",0,0,0,0
octubre 2023,Sab28 09:00,"1,000","16,802","231,576","563,910.00","337,291.20",0,0,"16,839","795,330.27","72,764","20,449","43,503",0,0,0,0
octubre 2023,Dom29 09:00,790,"16,881","231,576","563,910.00","337,291.20",0,0,"16,862","795,434.21","72,832","20,467","43,530",0,0,0,0
octubre 2023,Lun30 09:00,650,"16,946","231,576","564,247.30","337,291.20",0,0,"16,882","795,529.41","72,882","20,476","43,550",0,0,0,0
octubre 2023,mar31 9:00,880,"17,034","231,576","564,247.30","337,291.20",0,0,"16,925","795,605.77","72,930","20,493","43,571",0,0,0,0
